MYYYY_generation,price_per_sq_m,price_direction,isExclusiveness,isNew,livingArea,price,zipCode,deposit_rate,lagged_CPI,volatility_value,City,num_rooms_categorical
Oct-22,5688.52459,Stayed the same,False,False,61.0,347000,95600,0.75,5.55,22.91,Cergy-Pontoise,small
Oct-22,3121.621622,Stayed the same,True,False,74.0,231000,95330,0.75,5.55,22.91,Cergy-Pontoise,small
Oct-22,1498.021481,Stayed the same,False,False,106.14,159000,42220,0.75,5.55,22.91,Saint-Etienne,small
Oct-22,7333.842628,Increased,False,False,52.36,384000,49000,0.75,5.55,22.91,Angers,medium
Oct-22,7354.138399,Stayed the same,False,False,73.7,542000,49000,0.75,5.55,22.91,Angers,medium
Oct-22,4844.186047,Stayed the same,False,False,43.0,208300,49100,0.75,5.55,22.91,Angers,medium
Oct-22,4086.342056,Increased,False,False,90.57,370100,49000,0.75,5.55,22.91,Angers,small
Oct-22,3662.820513,Stayed the same,False,False,78.0,285700,49000,0.75,5.55,22.91,Angers,small
Oct-22,3208.270438,Stayed the same,False,False,125.87,403825,49100,0.75,5.55,22.91,Angers,medium
Oct-22,2499.722253,Stayed the same,True,False,90.01,225000,49100,0.75,5.55,22.91,Angers,small
Oct-22,3913.235294,Decreased,True,False,51.0,199575,49000,0.75,5.55,22.91,Angers,medium
Oct-22,4550.0,Stayed the same,True,False,20.0,91000,49000,0.75,5.55,22.91,Angers,small
Oct-22,3451.680672,Decreased,False,False,47.6,164300,49100,0.75,5.55,22.91,Angers,medium
Oct-22,2771.428571,Stayed the same,False,False,84.0,232800,49300,0.75,5.55,22.91,Angers,medium
Oct-22,5161.290323,Decreased,True,False,31.0,160000,49100,0.75,5.55,22.91,Angers,medium
Oct-22,3656.716418,Stayed the same,True,True,67.0,245000,49100,0.75,5.55,22.91,Angers,small
Oct-22,4164.473684,Stayed the same,True,True,76.0,316500,49100,0.75,5.55,22.91,Angers,large
Oct-22,5726.349424,Stayed the same,False,False,87.63,501800,49000,0.75,5.55,22.91,Angers,medium
Oct-22,6060.751017,Stayed the same,False,False,83.62,506800,49000,0.75,5.55,22.91,Angers,medium
Oct-22,4644.230769,Decreased,False,False,104.0,483000,49000,0.75,5.55,22.91,Angers,medium
Oct-22,2521.104266,Decreased,False,False,87.66,221000,49100,0.75,5.55,22.91,Angers,medium
Oct-22,4166.666667,Decreased,False,False,39.0,162500,49100,0.75,5.55,22.91,Angers,small
Oct-22,4634.615385,Decreased,False,False,104.0,482000,49,0.75,5.55,22.91,Angers,medium
Oct-22,4047.619048,Stayed the same,False,False,42.0,170000,38000,0.75,5.55,22.91,Grenoble,medium
Oct-22,2874.331551,Stayed the same,False,False,74.8,215000,38460,0.75,5.55,22.91,Grenoble,large
Oct-22,2894.572676,Stayed the same,False,False,80.15,232000,38200,0.75,5.55,22.91,Grenoble,medium
Oct-22,3369.734789,Stayed the same,False,False,64.1,216000,38200,0.75,5.55,22.91,Grenoble,small
Oct-22,8162.911612,Increased,False,False,28.85,235500,38750,0.75,5.55,22.91,Grenoble,medium
Oct-22,3962.264151,Stayed the same,False,False,53.0,210000,38200,0.75,5.55,22.91,Grenoble,small
Oct-22,3181.818182,Stayed the same,False,False,44.0,140000,38200,0.75,5.55,22.91,Grenoble,small
Oct-22,3491.011236,Stayed the same,False,False,89.0,310700,21000,0.75,5.55,22.91,Dijon,small
Oct-22,3906.976744,Stayed the same,False,False,64.5,252000,21000,0.75,5.55,22.91,Dijon,small
Oct-22,2775.700935,Stayed the same,False,False,107.0,297000,21800,0.75,5.55,22.91,Dijon,small
Oct-22,3481.73516,Stayed the same,False,False,35.04,122000,21000,0.75,5.55,22.91,Dijon,small
Oct-22,1966.292135,Stayed the same,True,False,89.0,175000,21000,0.75,5.55,22.91,Dijon,medium
Oct-22,2665.245203,Stayed the same,False,False,51.59,137500,21000,0.75,5.55,22.91,Dijon,medium
Oct-22,2205.128205,Stayed the same,False,False,78.0,172000,21000,0.75,5.55,22.91,Dijon,small
Oct-22,2666.666667,Decreased,True,False,84.0,224000,21000,0.75,5.55,22.91,Dijon,small
Oct-22,2548.467792,Stayed the same,True,False,63.96,163000,21000,0.75,5.55,22.91,Dijon,medium
Oct-22,3817.458344,Decreased,True,False,40.21,153500,21000,0.75,5.55,22.91,Dijon,medium
Oct-22,1933.333333,Stayed the same,False,False,75.0,145000,21800,0.75,5.55,22.91,Dijon,medium
Oct-22,3854.166667,Stayed the same,False,True,96.0,370000,21000,0.75,5.55,22.91,Dijon,large
Oct-22,4185.126582,Stayed the same,False,False,63.2,264500,30000,0.75,5.55,22.91,Nimes,small
Oct-22,7132.867133,Stayed the same,False,False,28.6,204000,30000,0.75,5.55,22.91,Nimes,small
Oct-22,2487.804878,Decreased,False,False,82.0,204000,30000,0.75,5.55,22.91,Nimes,small
Oct-22,2423.445426,Decreased,True,False,53.23,129000,30900,0.75,5.55,22.91,Nimes,small
Oct-22,1960.526316,Decreased,False,False,76.0,149000,30000,0.75,5.55,22.91,Nimes,medium
Oct-22,5343.51145,Stayed the same,True,False,32.75,175000,30240,0.75,5.55,22.91,Nimes,small
Oct-22,4123.164042,Stayed the same,False,False,56.51,233000,30700,0.75,5.55,22.91,Nimes,small
Oct-22,5960.69869,Stayed the same,True,False,45.8,273000,30240,0.75,5.55,22.91,Nimes,large
Oct-22,1912.820513,Stayed the same,True,False,97.5,186500,30000,0.75,5.55,22.91,Nimes,small
Oct-22,2186.440678,Stayed the same,True,False,59.0,129000,30320,0.75,5.55,22.91,Nimes,medium
Oct-22,2376.811594,Stayed the same,False,False,69.0,164000,30000,0.75,5.55,22.91,Nimes,medium
Oct-22,2123.287671,Decreased,False,False,73.0,155000,30000,0.75,5.55,22.91,Nimes,small
Oct-22,2236.363636,Stayed the same,False,False,55.0,123000,30127,0.75,5.55,22.91,Nimes,small
Oct-22,5297.87234,Stayed the same,True,False,47.0,249000,30220,0.75,5.55,22.91,Nimes,medium
Oct-22,3261.046796,Decreased,False,False,122.66,400000,30900,0.75,5.55,22.91,Nimes,small
Oct-22,2356.164384,Stayed the same,False,False,73.0,172000,13700,0.75,5.55,22.91,Aix-en-Provence,small
Oct-22,3466.666667,Stayed the same,False,False,75.0,260000,13004,0.75,5.55,22.91,Aix-en-Provence,small
Oct-22,5019.863014,Stayed the same,False,False,73.0,366450,13006,0.75,5.55,22.91,Aix-en-Provence,small
Oct-22,4054.054054,Stayed the same,False,False,37.0,150000,13005,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,6341.853035,Decreased,False,False,62.6,397000,13008,0.75,5.55,22.91,Aix-en-Provence,large
Oct-22,5909.306368,Increased,False,False,63.29,374000,13008,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,3333.333333,Decreased,False,False,90.0,300000,13006,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,8103.448276,Stayed the same,False,False,29.0,235000,13008,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,5145.797599,Stayed the same,True,False,23.32,120000,13510,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,5813.075645,Stayed the same,True,False,66.23,385000,13600,0.75,5.55,22.91,Aix-en-Provence,small
Oct-22,4661.810614,Stayed the same,False,False,48.05,224000,13008,0.75,5.55,22.91,Aix-en-Provence,large
Oct-22,3633.049818,Stayed the same,False,False,82.3,299000,13009,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,6859.375,Stayed the same,False,False,32.0,219500,13080,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,5961.719485,Stayed the same,True,False,63.74,380000,13600,0.75,5.55,22.91,Aix-en-Provence,small
Oct-22,5108.022107,Stayed the same,False,False,59.71,305000,13008,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,4599.370612,Decreased,False,False,82.62,380000,13009,0.75,5.55,22.91,Aix-en-Provence,small
Oct-22,4652.827487,Stayed the same,True,False,41.91,195000,13530,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,3013.500482,Stayed the same,False,False,41.48,125000,13009,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,5659.090909,Stayed the same,False,False,44.0,249000,13960,0.75,5.55,22.91,Aix-en-Provence,medium
Oct-22,3618.181818,Stayed the same,True,False,55.0,199000,78160,0.75,5.55,22.91,Saint-Quentin-en-Yvelines,small
Oct-22,3847.192225,Stayed the same,False,False,74.08,285000,78300,0.75,5.55,22.91,Saint-Quentin-en-Yvelines,medium
Oct-22,3500.0,Stayed the same,True,False,38.0,133000,78520,0.75,5.55,22.91,Saint-Quentin-en-Yvelines,medium
Oct-22,4110.635697,Stayed the same,False,False,65.44,269000,78480,0.75,5.55,22.91,Saint-Quentin-en-Yvelines,small
Oct-22,3986.666667,Stayed the same,False,False,75.0,299000,78400,0.75,5.55,22.91,Saint-Quentin-en-Yvelines,small
Oct-22,4933.964615,Stayed the same,False,False,40.13,198000,78440,0.75,5.55,22.91,Saint-Quentin-en-Yvelines,medium
Oct-22,6513.825691,Stayed the same,False,False,85.71,558300,78360,0.75,5.55,22.91,Saint-Quentin-en-Yvelines,large
Oct-22,4852.767962,Increased,False,False,84.9,412000,78260,0.75,5.55,22.91,Saint-Quentin-en-Yvelines,medium
Oct-22,1739.583333,Stayed the same,False,False,48.0,83500,80700,0.75,5.55,22.91,Amiens,medium
Oct-22,2866.666667,Stayed the same,False,True,90.0,258000,80090,0.75,5.55,22.91,Amiens,small
Oct-22,2766.666667,Stayed the same,False,False,30.0,83000,80350,0.75,5.55,22.91,Amiens,small
Oct-22,1802.666667,Stayed the same,True,False,54.0,97344,80460,0.75,5.55,22.91,Amiens,small
Oct-22,4620.767727,Stayed the same,False,False,97.17,449000,37540,0.75,5.55,22.91,Tours,small
Oct-22,4381.846635,Stayed the same,False,False,57.51,252000,37540,0.75,5.55,22.91,Tours,medium
Oct-22,5454.545455,Stayed the same,False,False,36.3,198000,37100,0.75,5.55,22.91,Tours,medium
Oct-22,4530.744337,Stayed the same,False,False,61.8,280000,37100,0.75,5.55,22.91,Tours,medium
Oct-22,2704.918033,Stayed the same,False,True,61.0,165000,37000,0.75,5.55,22.91,Tours,medium
Oct-22,4416.873449,Stayed the same,False,False,40.3,178000,37000,0.75,5.55,22.91,Tours,medium
Oct-22,2987.951807,Stayed the same,True,True,83.0,248000,37100,0.75,5.55,22.91,Tours,large
Oct-22,875.0,Stayed the same,False,False,96.0,84000,37120,0.75,5.55,22.91,Tours,medium
Oct-22,4186.046512,Stayed the same,False,False,43.0,180000,37400,0.75,5.55,22.91,Tours,small
Oct-22,3883.466135,Stayed the same,False,False,100.4,389900,37300,0.75,5.55,22.91,Tours,small
Oct-22,2943.873298,Stayed the same,True,False,71.98,211900,37100,0.75,5.55,22.91,Tours,large
Oct-22,4872.44898,Stayed the same,False,False,39.2,191000,37000,0.75,5.55,22.91,Tours,small
Oct-22,4157.480315,Stayed the same,False,True,63.5,264000,37300,0.75,5.55,22.91,Tours,medium
Oct-22,4202.232436,Stayed the same,False,True,45.69,192000,37400,0.75,5.55,22.91,Tours,large
Oct-22,4144.0,Stayed the same,False,False,50.0,207200,37100,0.75,5.55,22.91,Tours,medium
Oct-22,4960.9375,Stayed the same,False,False,128.0,635000,37550,0.75,5.55,22.91,Tours,medium
Oct-22,2192.592593,Stayed the same,False,False,27.0,59200,37120,0.75,5.55,22.91,Tours,medium
Oct-22,1611.111111,Stayed the same,True,False,54.0,87000,37190,0.75,5.55,22.91,Tours,medium
Oct-22,1414.285714,Stayed the same,True,True,70.0,99000,37300,0.75,5.55,22.91,Tours,medium
Oct-22,3000.0,Stayed the same,False,False,45.0,135000,37550,0.75,5.55,22.91,Tours,medium
Oct-22,1767.123288,Stayed the same,False,False,73.0,129000,37700,0.75,5.55,22.91,Tours,small
Oct-22,2115.384615,Stayed the same,True,False,65.0,137500,37700,0.75,5.55,22.91,Tours,medium
Oct-22,3716.666667,Stayed the same,True,False,60.0,223000,37100,0.75,5.55,22.91,Tours,medium
Oct-22,1401.640348,Stayed the same,False,False,81.69,114500,37300,0.75,5.55,22.91,Tours,small
Oct-22,2683.268482,Stayed the same,True,False,64.25,172400,37100,0.75,5.55,22.91,Tours,small
Oct-22,1611.692308,Stayed the same,False,False,65.0,104760,87000,0.75,5.55,22.91,Limoges,small
Oct-22,1992.214335,Decreased,True,False,43.67,87000,87000,0.75,5.55,22.91,Limoges,medium
Oct-22,2325.203252,Stayed the same,False,False,123.0,286000,87000,0.75,5.55,22.91,Limoges,small
Oct-22,2032.967033,Stayed the same,True,False,91.0,185000,87000,0.75,5.55,22.91,Limoges,small
Oct-22,1651.764706,Stayed the same,True,False,85.0,140400,87000,0.75,5.55,22.91,Limoges,small
Oct-22,4639.175258,Stayed the same,False,True,97.0,450000,87000,0.75,5.55,22.91,Limoges,medium
Oct-22,1143.255814,Stayed the same,True,False,107.5,122900,87000,0.75,5.55,22.91,Limoges,medium
Oct-22,5117.307038,Increased,False,False,29.41,150500,63100,0.75,5.55,22.91,Clermont-Ferrand,small
Oct-22,4107.171506,Stayed the same,False,False,62.33,256000,63000,0.75,5.55,22.91,Clermont-Ferrand,medium
Oct-22,5432.227736,Stayed the same,False,False,38.29,208000,63000,0.75,5.55,22.91,Clermont-Ferrand,small
Oct-22,1627.659574,Stayed the same,True,False,94.0,153000,63360,0.75,5.55,22.91,Clermont-Ferrand,small
Oct-22,4270.833333,Stayed the same,False,False,48.0,205000,63100,0.75,5.55,22.91,Clermont-Ferrand,small
Oct-22,2140.350877,Stayed the same,False,False,57.0,122000,63100,0.75,5.55,22.91,Clermont-Ferrand,medium
Oct-22,3000.0,Stayed the same,False,False,98.0,294000,63000,0.75,5.55,22.91,Clermont-Ferrand,small
Oct-22,1472.222222,Stayed the same,True,True,36.0,53000,63610,0.75,5.55,22.91,Clermont-Ferrand,medium
Oct-22,2071.818182,Decreased,False,False,77.0,159530,63000,0.75,5.55,22.91,Clermont-Ferrand,medium
Oct-22,1764.793119,Decreased,True,False,67.43,119000,63100,0.75,5.55,22.91,Clermont-Ferrand,medium
Oct-22,3050.301811,Stayed the same,True,False,124.25,379000,63000,0.75,5.55,22.91,Clermont-Ferrand,medium
Oct-22,1862.940785,Stayed the same,True,False,75.15,140000,63430,0.75,5.55,22.91,Clermont-Ferrand,small
Oct-22,2691.489362,Stayed the same,True,False,94.0,253000,63000,0.75,5.55,22.91,Clermont-Ferrand,small
Oct-22,3752.688172,Stayed the same,False,False,93.0,349000,93200,0.75,5.55,22.91,Saint-Denis,medium
Oct-22,4765.787234,Decreased,False,False,58.75,279990,93200,0.75,5.55,22.91,Saint-Denis,small
Oct-22,6559.643778,Stayed the same,True,False,42.67,279900,93200,0.75,5.55,22.91,Saint-Denis,small
Oct-22,5063.011276,Stayed the same,True,False,45.23,229000,93200,0.75,5.55,22.91,Saint-Denis,medium
Oct-22,3030.30303,Stayed the same,True,False,99.0,300000,25000,0.75,5.55,22.91,Besancon,medium
Oct-22,1085.065002,Decreased,False,False,97.69,106000,25000,0.75,5.55,22.91,Besancon,medium
Oct-22,597.0149254,Stayed the same,True,False,67.0,40000,25200,0.75,5.55,22.91,Besancon,small
Oct-22,1013.403073,Stayed the same,True,False,91.77,93000,25250,0.75,5.55,22.91,Besancon,small
Oct-22,3443.794672,Stayed the same,False,True,76.95,265000,25000,0.75,5.55,22.91,Besancon,medium
Oct-22,1686.746988,Decreased,True,False,83.0,140000,25000,0.75,5.55,22.91,Besancon,small
Oct-22,2435.328499,Stayed the same,False,False,92.39,225000,25300,0.75,5.55,22.91,Besancon,small
Oct-22,2629.411765,Increased,True,False,85.0,223500,25220,0.75,5.55,22.91,Besancon,medium
Oct-22,2762.318447,Stayed the same,False,False,73.67,203500,45000,0.75,5.55,22.91,Orleans,medium
Oct-22,2601.787488,Stayed the same,False,False,50.35,131000,45000,0.75,5.55,22.91,Orleans,medium
Oct-22,2461.267606,Stayed the same,True,False,28.4,69900,45100,0.75,5.55,22.91,Orleans,medium
Oct-22,2534.120251,Stayed the same,False,False,27.11,68700,45650,0.75,5.55,22.91,Orleans,medium
Oct-22,1057.957682,Stayed the same,True,False,65.22,69000,45200,0.75,5.55,22.91,Orleans,medium
Oct-22,1339.285714,Decreased,True,False,56.0,75000,45200,0.75,5.55,22.91,Orleans,medium
Oct-22,1380.0,Stayed the same,True,True,50.0,69000,45300,0.75,5.55,22.91,Orleans,medium
Oct-22,1454.901961,Decreased,False,False,102.0,148400,45300,0.75,5.55,22.91,Orleans,medium
Oct-22,1355.555556,Stayed the same,True,True,90.0,122000,45300,0.75,5.55,22.91,Orleans,small
Oct-22,3371.428571,Stayed the same,True,False,35.0,118000,45000,0.75,5.55,22.91,Orleans,small
Oct-22,2920.634921,Stayed the same,False,False,63.0,184000,45000,0.75,5.55,22.91,Orleans,medium
Oct-22,3189.189189,Stayed the same,True,False,37.0,118000,45000,0.75,5.55,22.91,Orleans,small
Oct-22,1923.076923,Stayed the same,True,False,65.0,125000,45330,0.75,5.55,22.91,Orleans,medium
Oct-22,4033.496162,Decreased,False,False,71.65,289000,45000,0.75,5.55,22.91,Orleans,small
Oct-22,4058.956916,Stayed the same,False,False,44.1,179000,45000,0.75,5.55,22.91,Orleans,medium
Oct-22,3333.333333,Stayed the same,True,False,33.0,110000,45000,0.75,5.55,22.91,Orleans,small
Oct-22,1910.714286,Stayed the same,True,False,84.0,160500,57185,0.75,5.55,22.91,Metz,medium
Oct-22,1916.41791,Stayed the same,True,False,67.0,128400,57250,0.75,5.55,22.91,Metz,medium
Oct-22,2322.916667,Stayed the same,True,False,96.0,223000,57000,0.75,5.55,22.91,Metz,medium
Oct-22,4239.130435,Stayed the same,True,False,46.0,195000,57330,0.75,5.55,22.91,Metz,medium
Oct-22,4222.222222,Stayed the same,False,False,45.0,190000,57000,0.75,5.55,22.91,Metz,small
Oct-22,1650.0,Stayed the same,True,True,60.0,99000,57240,0.75,5.55,22.91,Metz,small
Oct-22,3392.682927,Stayed the same,False,False,41.0,139100,76000,0.75,5.55,22.91,Rouen,small
Oct-22,4111.111111,Stayed the same,False,True,18.0,74000,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,2250.0,Stayed the same,False,True,60.0,135000,76000,0.75,5.55,22.91,Rouen,small
Oct-22,2860.465116,Stayed the same,False,False,43.0,123000,76000,0.75,5.55,22.91,Rouen,small
Oct-22,3728.947368,Stayed the same,False,False,19.0,70850,76000,0.75,5.55,22.91,Rouen,small
Oct-22,3303.030303,Stayed the same,True,False,33.0,109000,76000,0.75,5.55,22.91,Rouen,small
Oct-22,2373.493976,Stayed the same,True,False,83.0,197000,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,1983.442623,Stayed the same,True,False,61.0,120990,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,3531.914894,Stayed the same,True,True,47.0,166000,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,3310.192172,Stayed the same,False,False,99.39,329000,76000,0.75,5.55,22.91,Rouen,large
Oct-22,3648.648649,Stayed the same,True,False,37.0,135000,76000,0.75,5.55,22.91,Rouen,small
Oct-22,1890.0,Stayed the same,True,False,100.0,189000,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,1530.586886,Decreased,False,False,52.31,80065,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,3249.707526,Decreased,False,False,76.93,250000,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,2600.0,Decreased,True,False,40.0,104000,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,3028.571429,Decreased,False,False,35.0,106000,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,3060.0,Stayed the same,False,False,30.0,91800,76000,0.75,5.55,22.91,Rouen,medium
Oct-22,4172.727273,Stayed the same,False,False,22.0,91800,76000,0.75,5.55,22.91,Rouen,small
Oct-22,3367.830205,Stayed the same,False,False,57.01,192000,66140,0.75,5.55,22.91,Perpignan,medium
Oct-22,5120.739853,Stayed the same,False,False,58.39,299000,66140,0.75,5.55,22.91,Perpignan,medium
Oct-22,4357.479878,Stayed the same,False,False,36.03,157000,66140,0.75,5.55,22.91,Perpignan,medium
Oct-22,3635.59322,Decreased,False,False,118.0,429000,66140,0.75,5.55,22.91,Perpignan,medium
Oct-22,3892.868265,Stayed the same,False,False,96.33,375000,66660,0.75,5.55,22.91,Perpignan,medium
Oct-22,2349.304482,Decreased,True,False,32.35,76000,66420,0.75,5.55,22.91,Perpignan,small
Oct-22,3909.090909,Stayed the same,True,False,22.0,86000,66420,0.75,5.55,22.91,Perpignan,medium
Oct-22,2517.827756,Decreased,True,False,36.46,91800,66420,0.75,5.55,22.91,Perpignan,large
Oct-22,2062.162162,Stayed the same,False,False,37.0,76300,66660,0.75,5.55,22.91,Perpignan,medium
Oct-22,3022.83923,Stayed the same,False,False,44.66,135000,66660,0.75,5.55,22.91,Perpignan,medium
Oct-22,2202.422675,Stayed the same,False,False,104.43,229999,66000,0.75,5.55,22.91,Perpignan,large
Oct-22,5010.183299,Decreased,False,False,24.55,123000,66750,0.75,5.55,22.91,Perpignan,medium
Oct-22,2595.238095,Stayed the same,True,False,42.0,109000,66000,0.75,5.55,22.91,Perpignan,medium
Oct-22,2184.798808,Decreased,True,False,100.65,219900,66000,0.75,5.55,22.91,Perpignan,large
Oct-22,2121.359223,Stayed the same,False,False,103.0,218500,66000,0.75,5.55,22.91,Perpignan,medium
Oct-22,2897.904592,Stayed the same,False,False,44.86,130000,66420,0.75,5.55,22.91,Perpignan,medium
Oct-22,1741.293532,Stayed the same,True,False,60.3,105000,66100,0.75,5.55,22.91,Perpignan,medium
Oct-22,1597.938144,Stayed the same,True,False,97.0,155000,66100,0.75,5.55,22.91,Perpignan,medium
Oct-22,2722.323049,Stayed the same,True,False,66.12,180000,66120,0.75,5.55,22.91,Perpignan,medium
Oct-22,5133.333333,Increased,False,False,75.0,385000,14390,0.75,5.55,22.91,Caen,medium
Oct-22,4716.358839,Stayed the same,False,False,60.64,286000,14000,0.75,5.55,22.91,Caen,small
Oct-22,4984.752522,Stayed the same,False,False,85.26,425000,14000,0.75,5.55,22.91,Caen,medium
Oct-22,3868.841083,Stayed the same,False,False,57.64,223000,14650,0.75,5.55,22.91,Caen,small
Oct-22,7786.885246,Stayed the same,False,False,61.0,475000,14800,0.75,5.55,22.91,Caen,medium
Oct-22,7934.782609,Stayed the same,False,False,46.0,365000,14800,0.75,5.55,22.91,Caen,medium
Oct-22,2714.285714,Decreased,False,False,77.0,209000,14000,0.75,5.55,22.91,Caen,small
Oct-22,7627.118644,Decreased,True,True,59.0,450000,14360,0.75,5.55,22.91,Caen,medium
Oct-22,6642.857143,Decreased,True,True,21.0,139500,14360,0.75,5.55,22.91,Caen,medium
Oct-22,9078.451524,Stayed the same,False,False,58.38,530000,14360,0.75,5.55,22.91,Caen,medium
Oct-22,7823.129252,Decreased,True,False,38.22,299000,14360,0.75,5.55,22.91,Caen,small
Oct-22,7260.644844,Stayed the same,False,False,40.63,295000,14800,0.75,5.55,22.91,Caen,small
Oct-22,6176.470588,Stayed the same,False,False,51.0,315000,14910,0.75,5.55,22.91,Caen,medium
Oct-22,4988.235294,Stayed the same,False,False,34.0,169600,14910,0.75,5.55,22.91,Caen,medium
Oct-22,3005.208333,Stayed the same,True,False,96.0,288500,14000,0.75,5.55,22.91,Caen,medium
Oct-22,3421.807747,Stayed the same,False,False,41.82,143100,14400,0.75,5.55,22.91,Caen,medium
Oct-22,2936.890713,Stayed the same,False,False,97.45,286200,14400,0.75,5.55,22.91,Caen,medium
Oct-22,6833.333333,Stayed the same,True,False,24.0,164000,14360,0.75,5.55,22.91,Caen,medium
Oct-22,4502.012072,Decreased,False,False,19.88,89500,14640,0.75,5.55,22.91,Caen,medium
Oct-22,2653.846154,Stayed the same,False,False,52.0,138000,14000,0.75,5.55,22.91,Caen,medium
Oct-22,5083.333333,Stayed the same,True,False,72.0,366000,92270,0.75,5.55,22.91,Boulogne-Billancourt,large
Oct-22,8013.69863,Decreased,False,False,73.0,585000,92600,0.75,5.55,22.91,Asnieres-sur-Seine,medium
Oct-22,8702.12766,Stayed the same,True,False,47.0,409000,92100,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,9858.630952,Stayed the same,False,False,26.88,265000,92100,0.75,5.55,22.91,Boulogne-Billancourt,small
Oct-22,9681.818182,Stayed the same,False,True,44.0,426000,92130,0.75,5.55,22.91,Boulogne-Billancourt,small
Oct-22,7176.470588,Decreased,False,False,51.0,366000,92110,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,7709.677419,Decreased,True,False,31.0,239000,92120,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,5434.782609,Decreased,False,False,92.0,500000,92410,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,7581.818182,Decreased,False,False,55.0,417000,92130,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,6613.861386,Stayed the same,False,False,101.0,668000,92160,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,4211.235577,Stayed the same,True,False,118.73,500000,92290,0.75,5.55,22.91,Boulogne-Billancourt,large
Oct-22,5888.888889,Stayed the same,False,False,45.0,265000,92600,0.75,5.55,22.91,Asnieres-sur-Seine,medium
Oct-22,4476.744186,Stayed the same,False,False,86.0,385000,92500,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,9126.760563,Stayed the same,False,False,71.0,648000,92100,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,9267.241379,Stayed the same,False,True,69.6,645000,92500,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,7153.846154,Stayed the same,False,True,65.0,465000,92210,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,8753.246753,Stayed the same,True,False,77.0,674000,92100,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,7934.42623,Stayed the same,False,False,45.75,363000,92290,0.75,5.55,22.91,Boulogne-Billancourt,medium
Oct-22,3509.245512,Stayed the same,False,False,74.09,260000,54500,0.75,5.55,22.91,Nancy,medium
Oct-22,3708.481135,Stayed the same,False,False,62.02,230000,54500,0.75,5.55,22.91,Nancy,small
Oct-22,4152.501214,Stayed the same,False,False,41.18,171000,54500,0.75,5.55,22.91,Nancy,medium
Oct-22,3140.703518,Stayed the same,False,False,95.52,300000,54500,0.75,5.55,22.91,Nancy,small
Oct-22,3742.362525,Stayed the same,False,False,78.56,294000,54000,0.75,5.55,22.91,Nancy,small
Oct-22,3956.64889,Stayed the same,False,False,58.13,230000,54000,0.75,5.55,22.91,Nancy,small
Oct-22,5191.740413,Stayed the same,False,False,33.9,176000,54000,0.75,5.55,22.91,Nancy,small
Oct-22,4476.234425,Stayed the same,False,False,43.34,194000,54000,0.75,5.55,22.91,Nancy,medium
Oct-22,1736.842105,Decreased,True,False,95.0,165000,54000,0.75,5.55,22.91,Nancy,medium
Oct-22,1928.236083,Decreased,True,False,59.64,115000,54000,0.75,5.55,22.91,Nancy,medium
Oct-22,2590.361446,Stayed the same,True,False,83.0,215000,54220,0.75,5.55,22.91,Nancy,medium
Oct-22,1843.75,Stayed the same,True,True,64.0,118000,54110,0.75,5.55,22.91,Nancy,large
Oct-22,1488.903455,Decreased,True,False,106.79,159000,54500,0.75,5.55,22.91,Nancy,medium
Oct-22,2602.941176,Decreased,True,False,68.0,177000,54000,0.75,5.55,22.91,Nancy,medium
Oct-22,2502.274795,Decreased,True,False,43.96,110000,54270,0.75,5.55,22.91,Nancy,small
Oct-22,2451.273466,Decreased,True,False,83.63,205000,54600,0.75,5.55,22.91,Nancy,large
Oct-22,2148.293641,Decreased,True,False,81.46,175000,54510,0.75,5.55,22.91,Nancy,medium
Oct-22,2024.390244,Decreased,True,False,82.0,166000,54100,0.75,5.55,22.91,Nancy,medium
