MYYYY_generation,price_per_sq_m,price_direction,date_of_data_generation,id,isExclusiveness,isNew,livingArea,price,num_rooms.x,zipCode,deposit_rate,lagged_CPI,volatility_value,City,num_rooms_categorical,nr_weeks
Nov-22,6664.102564,Decreased,20/11/2022,193437721,TRUE,TRUE,39,259900,2,92000,1.5,6.2,19.93,Nanterre,small,2
Nov-22,6450,Stayed the same,20/11/2022,192463491,FALSE,FALSE,62,399900,3,92000,1.5,6.2,19.93,Nanterre,medium,2
Nov-22,5625,Stayed the same,20/11/2022,192851979,TRUE,FALSE,80,450000,4,92000,1.5,6.2,19.93,Nanterre,small,3
Nov-22,6037.735849,Stayed the same,20/11/2022,191098431,TRUE,FALSE,53,320000,3,92000,1.5,6.2,19.93,Nanterre,medium,12
Nov-22,5111.111111,Stayed the same,20/11/2022,194044269,FALSE,FALSE,90,460000,4,92000,1.5,6.2,19.93,Nanterre,small,1
Nov-22,4037.791025,Stayed the same,20/11/2022,191042807,TRUE,FALSE,88.91,359000,4,92000,1.5,6.2,19.93,Nanterre,medium,7
Nov-22,5649.350649,Stayed the same,20/11/2022,194472159,FALSE,TRUE,77,435000,4,92000,1.5,6.2,19.93,Nanterre,medium,1
Nov-22,5704.874835,Increased,20/11/2022,193775861,TRUE,FALSE,37.95,216500,2,92000,1.5,6.2,19.93,Nanterre,medium,1
Nov-22,5338.983051,Stayed the same,20/11/2022,194407643,FALSE,TRUE,59,315000,4,92000,1.5,6.2,19.93,Nanterre,medium,1
Nov-22,5484.366429,Stayed the same,20/11/2022,185508199,TRUE,FALSE,91.15,499900,5,92000,1.5,6.2,19.93,Nanterre,medium,11
Nov-22,3282.532239,Stayed the same,20/11/2022,193547173,TRUE,FALSE,102.36,336000,4,86000,1.5,6.2,19.93,Poitiers,medium,3
Nov-22,1883.213657,Decreased,20/11/2022,192107257,TRUE,FALSE,73.81,139000,3,86000,1.5,6.2,19.93,Poitiers,small,2
Nov-22,1962.5,Stayed the same,20/11/2022,192138553,FALSE,FALSE,56,109900,3,86000,1.5,6.2,19.93,Poitiers,medium,1
Nov-22,9900,Stayed the same,20/11/2022,194081053,TRUE,FALSE,50,495000,2,78000,1.5,6.2,19.93,Versailles,small,2
Nov-22,7970.309078,Increased,20/11/2022,191244601,TRUE,FALSE,82.18,655000,4,78000,1.5,6.2,19.93,Versailles,small,1
Nov-22,7517.045455,Stayed the same,20/11/2022,193630211,FALSE,FALSE,88,661500,3,78000,1.5,6.2,19.93,Versailles,medium,3
Nov-22,9200,Stayed the same,20/11/2022,191379911,TRUE,FALSE,65,598000,3,78000,1.5,6.2,19.93,Versailles,medium,5
Nov-22,8870.967742,Decreased,20/11/2022,191042101,FALSE,FALSE,31,275000,2,78000,1.5,6.2,19.93,Versailles,medium,3
Nov-22,4275.862069,Stayed the same,20/11/2022,193341081,FALSE,FALSE,72.5,310000,4,78000,1.5,6.2,19.93,Versailles,small,2
Nov-22,7230.769231,Stayed the same,20/11/2022,192854049,TRUE,FALSE,65,470000,4,78000,1.5,6.2,19.93,Versailles,medium,5
Nov-22,6847.826087,Stayed the same,20/11/2022,194093071,TRUE,FALSE,46,315000,3,78000,1.5,6.2,19.93,Versailles,medium,2
Nov-22,9090.909091,Stayed the same,20/11/2022,194230193,TRUE,FALSE,33,300000,2,78000,1.5,6.2,19.93,Versailles,medium,1
Nov-22,6382.978723,Decreased,20/11/2022,187822107,TRUE,FALSE,47,300000,2,92400,1.5,6.2,19.93,Courbevoie,medium,8
Nov-22,5183.486239,Stayed the same,20/11/2022,191962369,TRUE,FALSE,109,565000,4,92400,1.5,6.2,19.93,Courbevoie,medium,7
Nov-22,7357.859532,Stayed the same,20/11/2022,188535221,FALSE,FALSE,44.85,330000,2,92400,1.5,6.2,19.93,Courbevoie,medium,12
Nov-22,5607.020965,Stayed the same,20/11/2022,193397949,FALSE,FALSE,61.53,345000,2,92400,1.5,6.2,19.93,Courbevoie,medium,5
Nov-22,6614.035088,Decreased,20/11/2022,189210871,TRUE,FALSE,57,377000,2,92400,1.5,6.2,19.93,Courbevoie,medium,6
Nov-22,6962.473448,Stayed the same,20/11/2022,191744565,FALSE,FALSE,42.37,295000,2,92400,1.5,6.2,19.93,Courbevoie,medium,5
Nov-22,7126.984127,Stayed the same,20/11/2022,194210437,TRUE,FALSE,63,449000,3,92400,1.5,6.2,19.93,Courbevoie,small,1
Nov-22,8361.328854,Stayed the same,20/11/2022,186322425,FALSE,FALSE,53.58,448000,3,92400,1.5,6.2,19.93,Courbevoie,small,4
Nov-22,13797.82609,Decreased,27/11/2022,193697129,TRUE,TRUE,46,634700,3,75005,1.5,6.2,19.33,Paris,medium,6
Nov-22,7985.257985,Stayed the same,27/11/2022,186660281,FALSE,FALSE,8.14,65000,1,75016,1.5,6.2,19.33,Paris,small,8
Nov-22,10753.84615,Decreased,27/11/2022,188495395,FALSE,FALSE,65,699000,3,75018,1.5,6.2,19.33,Paris,small,25
Nov-22,9680,Decreased,27/11/2022,193252459,TRUE,TRUE,50,484000,2,75017,1.5,6.2,19.33,Paris,small,1
Nov-22,9602.906826,Stayed the same,27/11/2022,194670387,TRUE,TRUE,38.53,370000,2,75018,1.5,6.2,19.33,Paris,medium,1
Nov-22,8571.428571,Stayed the same,27/11/2022,194670687,TRUE,TRUE,28,240000,2,75010,1.5,6.2,19.33,Paris,large,1
Nov-22,13967.61134,Decreased,27/11/2022,185180883,FALSE,FALSE,24.7,345000,1,75011,1.5,6.2,19.33,Paris,medium,7
Nov-22,9168.965517,Decreased,27/11/2022,186941749,FALSE,FALSE,29,265900,2,75020,1.5,6.2,19.33,Paris,medium,1
Nov-22,10492.02383,Decreased,27/11/2022,181449373,FALSE,FALSE,52.03,545900,2,75012,1.5,6.2,19.33,Paris,medium,1
Nov-22,12111.11111,Stayed the same,27/11/2022,189144679,TRUE,FALSE,27,327000,2,75010,1.5,6.2,19.33,Paris,small,6
Nov-22,10054.05405,Decreased,27/11/2022,190356623,TRUE,FALSE,37,372000,2,75011,1.5,6.2,19.33,Paris,medium,2
Nov-22,9676.616915,Decreased,27/11/2022,190056169,FALSE,FALSE,40.2,389000,3,75017,1.5,6.2,19.33,Paris,medium,1
Nov-22,10576.92308,Decreased,27/11/2022,190307015,TRUE,FALSE,52,550000,3,75017,1.5,6.2,19.33,Paris,medium,2
Nov-22,6012.048193,Stayed the same,27/11/2022,190344911,FALSE,FALSE,83,499000,4,75019,1.5,6.2,19.33,Paris,large,1
Nov-22,5830.775975,Stayed the same,27/11/2022,191284881,FALSE,FALSE,68.43,399000,3,13007,1.5,6.2,19.33,Marseille,medium,9
Nov-22,5289.855072,Stayed the same,27/11/2022,194576719,FALSE,FALSE,69,365000,4,13007,1.5,6.2,19.33,Marseille,large,1
Nov-22,5833.333333,Stayed the same,27/11/2022,194136521,FALSE,FALSE,60,350000,3,13007,1.5,6.2,19.33,Marseille,medium,2
Nov-22,4781.521739,Stayed the same,27/11/2022,192110747,TRUE,FALSE,92,439900,5,13007,1.5,6.2,19.33,Marseille,small,1
Nov-22,6939.393939,Stayed the same,27/11/2022,194759811,FALSE,TRUE,33,229000,2,13007,1.5,6.2,19.33,Marseille,medium,1
Nov-22,5209.086963,Stayed the same,27/11/2022,190177639,TRUE,FALSE,69.11,360000,3,13007,1.5,6.2,19.33,Marseille,small,14
Nov-22,5979.425632,Stayed the same,27/11/2022,194426067,TRUE,FALSE,46.66,279000,2,13007,1.5,6.2,19.33,Marseille,small,2
Nov-22,5409.090909,Stayed the same,27/11/2022,191163823,FALSE,FALSE,66,357000,3,13007,1.5,6.2,19.33,Marseille,small,10
Nov-22,7815.502883,Decreased,27/11/2022,189521447,FALSE,FALSE,78.05,610000,3,13007,1.5,6.2,19.33,Marseille,medium,9
Nov-22,4369.230769,Stayed the same,27/11/2022,193736499,TRUE,FALSE,65,284000,2,13007,1.5,6.2,19.33,Marseille,small,2
Nov-22,3963.855422,Stayed the same,27/11/2022,188736211,FALSE,FALSE,83,329000,4,13007,1.5,6.2,19.33,Marseille,small,7
Nov-22,7357.894737,Stayed the same,27/11/2022,188935909,TRUE,FALSE,95,699000,4,13007,1.5,6.2,19.33,Marseille,medium,10
Nov-22,5282.46515,Stayed the same,27/11/2022,192099893,TRUE,FALSE,68.15,360000,3,13007,1.5,6.2,19.33,Marseille,small,1
Nov-22,3440.197997,Decreased,27/11/2022,191165689,TRUE,FALSE,86.87,298850,3,13007,1.5,6.2,19.33,Marseille,medium,4
Nov-22,6000,Stayed the same,27/11/2022,192438417,FALSE,FALSE,55,330000,2,13007,1.5,6.2,19.33,Marseille,medium,1
Nov-22,6500,Decreased,27/11/2022,189740731,TRUE,FALSE,80,520000,3,69006,1.5,6.2,19.33,Lyon,small,1
Nov-22,4157.894737,Stayed the same,27/11/2022,194045257,FALSE,FALSE,57,237000,3,69110,1.5,6.2,19.33,Lyon,medium,1
Nov-22,3229.166667,Stayed the same,27/11/2022,193779623,TRUE,FALSE,48,155000,2,69500,1.5,6.2,19.33,Lyon,medium,3
Nov-22,5875,Decreased,27/11/2022,193013697,TRUE,FALSE,80,470000,4,69003,1.5,6.2,19.33,Lyon,medium,5
Nov-22,6397.435897,Stayed the same,27/11/2022,194022961,TRUE,FALSE,78,499000,4,69002,1.5,6.2,19.33,Lyon,medium,1
Nov-22,3753.623188,Stayed the same,27/11/2022,193964025,TRUE,FALSE,69,259000,4,69300,1.5,6.2,19.33,Lyon,small,1
Nov-22,6486.486486,Stayed the same,27/11/2022,194549421,TRUE,FALSE,37,240000,2,69001,1.5,6.2,19.33,Lyon,small,1
Nov-22,5618.556701,Increased,27/11/2022,192392703,TRUE,TRUE,97,545000,4,69005,1.5,6.2,19.33,Lyon,medium,3
Nov-22,4312.5,Decreased,27/11/2022,190463205,FALSE,FALSE,80,345000,3,69110,1.5,6.2,19.33,Lyon,medium,2
Nov-22,3263.785395,Stayed the same,27/11/2022,193723755,TRUE,FALSE,67.1,219000,3,69200,1.5,6.2,19.33,Lyon,small,2
Nov-22,2875,Stayed the same,27/11/2022,193543073,TRUE,FALSE,104,299000,5,69200,1.5,6.2,19.33,Lyon,medium,4
Nov-22,4132.231405,Stayed the same,27/11/2022,189118933,FALSE,FALSE,60.5,250000,3,31400,1.5,6.2,19.33,Toulouse,small,9
Nov-22,4122.497055,Stayed the same,27/11/2022,185174795,FALSE,FALSE,42.45,175000,2,31500,1.5,6.2,19.33,Toulouse,small,1
Nov-22,2558.139535,Stayed the same,27/11/2022,185174793,FALSE,FALSE,43,110000,1,31500,1.5,6.2,19.33,Toulouse,small,6
Nov-22,3650.793651,Stayed the same,27/11/2022,193653049,TRUE,FALSE,63,230000,3,31300,1.5,6.2,19.33,Toulouse,small,4
Nov-22,6250,Stayed the same,27/11/2022,194428445,TRUE,FALSE,64,400000,2,31000,1.5,6.2,19.33,Toulouse,small,1
Nov-22,3205.128205,Decreased,27/11/2022,191753567,FALSE,FALSE,78,250000,3,31200,1.5,6.2,19.33,Toulouse,small,5
Nov-22,7279.514699,Stayed the same,27/11/2022,193053227,FALSE,FALSE,21.43,156000,1,31000,1.5,6.2,19.33,Toulouse,medium,2
Nov-22,4840.425532,Stayed the same,27/11/2022,192009567,FALSE,FALSE,94,455000,3,31000,1.5,6.2,19.33,Toulouse,medium,1
Nov-22,5905.882353,Stayed the same,27/11/2022,188926751,FALSE,FALSE,42.5,251000,2,31240,1.5,6.2,19.33,Toulouse,medium,3
Nov-22,4576,Stayed the same,27/11/2022,188926757,FALSE,FALSE,62.5,286000,3,31240,1.5,6.2,19.33,Toulouse,medium,3
Nov-22,5487.645161,Stayed the same,27/11/2022,163599661,FALSE,FALSE,93,510351,4,31000,1.5,6.2,19.33,Toulouse,small,4
Nov-22,6877.916974,Stayed the same,27/11/2022,193053225,FALSE,FALSE,40.71,280000,2,31000,1.5,6.2,19.33,Toulouse,medium,2
Nov-22,5975.609756,Stayed the same,27/11/2022,192200299,TRUE,FALSE,41,245000,2,6160,1.5,6.2,19.33,Saint-Denis,small,4
Nov-22,5947.026487,Stayed the same,27/11/2022,194543957,TRUE,FALSE,20.01,119000,2,6100,1.5,6.2,19.33,Saint-Denis,medium,1
Nov-22,5947.026487,Stayed the same,27/11/2022,194543955,TRUE,FALSE,20.01,119000,1,6100,1.5,6.2,19.33,Saint-Denis,medium,1
Nov-22,5000,Stayed the same,27/11/2022,193850865,FALSE,FALSE,54,270000,2,6100,1.5,6.2,19.33,Saint-Denis,medium,1
Nov-22,4921.875,Stayed the same,27/11/2022,194681967,TRUE,TRUE,64,315000,3,6100,1.5,6.2,19.33,Saint-Denis,medium,1
Nov-22,4928.571429,Stayed the same,27/11/2022,194146981,TRUE,FALSE,28,138000,1,6700,1.5,6.2,19.33,Strasbourg,small,1
Nov-22,5730.362885,Stayed the same,27/11/2022,194170975,TRUE,FALSE,87.08,499000,4,6100,1.5,6.2,19.33,Saint-Denis,medium,1
Nov-22,8393.617021,Decreased,27/11/2022,192482507,TRUE,FALSE,94,789000,3,6300,1.5,6.2,19.33,Clermont-Ferrand,medium,2
Nov-22,3659.90991,Stayed the same,27/11/2022,192828613,TRUE,FALSE,71.04,260000,3,6100,1.5,6.2,19.33,Saint-Denis,medium,3
Nov-22,3947.368421,Stayed the same,27/11/2022,193850863,FALSE,FALSE,57,225000,3,6100,1.5,6.2,19.33,Saint-Denis,small,1
Nov-22,4133.333333,Stayed the same,27/11/2022,193474251,FALSE,FALSE,30,124000,2,6100,1.5,6.2,19.33,Saint-Denis,small,1
Nov-22,4259.695736,Decreased,27/11/2022,189777929,FALSE,FALSE,46.67,198800,2,44600,1.5,6.2,19.33,Nantes,medium,3
Nov-22,3676.470588,Stayed the same,27/11/2022,193230001,TRUE,FALSE,68,250000,3,44300,1.5,6.2,19.33,Nantes,small,2
Nov-22,3750,Stayed the same,27/11/2022,193665521,FALSE,FALSE,64,240000,3,44300,1.5,6.2,19.33,Nantes,medium,1
Nov-22,3189.604253,Stayed the same,27/11/2022,194755029,TRUE,TRUE,84.65,270000,4,44300,1.5,6.2,19.33,Nantes,medium,1
Nov-22,6129.653402,Stayed the same,27/11/2022,185415257,FALSE,FALSE,93.48,573000,4,44300,1.5,6.2,19.33,Nantes,small,7
Nov-22,8311.742583,Stayed the same,27/11/2022,194338411,FALSE,FALSE,95.72,795600,3,44500,1.5,6.2,19.33,Nantes,medium,1
Nov-22,4710.39604,Stayed the same,27/11/2022,194669427,FALSE,TRUE,84.84,399630,3,44000,1.5,6.2,19.33,Nantes,medium,1
Nov-22,5105.263158,Stayed the same,27/11/2022,194751049,FALSE,TRUE,57,291000,3,44000,1.5,6.2,19.33,Nantes,medium,1
Nov-22,4883.17757,Stayed the same,27/11/2022,194751055,TRUE,TRUE,92.02,449350,4,44000,1.5,6.2,19.33,Nantes,medium,1
Nov-22,5734.366036,Stayed the same,27/11/2022,194155973,TRUE,FALSE,34.86,199900,1,44000,1.5,6.2,19.33,Nantes,medium,1
Nov-22,6295.34285,Stayed the same,27/11/2022,185415259,FALSE,FALSE,42.73,269000,2,44300,1.5,6.2,19.33,Nantes,small,5
Nov-22,2921.698481,Stayed the same,27/11/2022,194364941,FALSE,FALSE,77.01,225000,4,67380,1.5,6.2,19.33,Strasbourg,small,1
Nov-22,3057.142857,Stayed the same,27/11/2022,193159917,TRUE,FALSE,98,299600,5,67300,1.5,6.2,19.33,Strasbourg,medium,4
Nov-22,4393.014706,Increased,27/11/2022,187593153,TRUE,FALSE,68,298725,5,67000,1.5,6.2,19.33,Strasbourg,medium,1
Nov-22,3158.536585,Stayed the same,27/11/2022,193435327,FALSE,FALSE,123,388500,5,67000,1.5,6.2,19.33,Strasbourg,medium,1
Nov-22,4950,Stayed the same,27/11/2022,193656127,TRUE,FALSE,24,118800,1,67300,1.5,6.2,19.33,Strasbourg,medium,3
Nov-22,6846.646257,Stayed the same,27/11/2022,183238769,FALSE,FALSE,35.93,246000,1,67000,1.5,6.2,19.33,Strasbourg,small,5
Nov-22,4203.216374,Decreased,27/11/2022,191689199,FALSE,FALSE,54.72,230000,3,33520,1.5,6.2,19.33,Bordeaux,medium,3
Nov-22,5116.27907,Stayed the same,27/11/2022,193141931,FALSE,FALSE,86,440000,4,33000,1.5,6.2,19.33,Bordeaux,medium,3
Nov-22,4666.666667,Stayed the same,27/11/2022,193950273,TRUE,FALSE,60,280000,3,33300,1.5,6.2,19.33,Bordeaux,medium,3
Nov-22,3150,Stayed the same,27/11/2022,193342197,TRUE,FALSE,66,207900,3,33310,1.5,6.2,19.33,Bordeaux,medium,3
Nov-22,3888.888889,Stayed the same,27/11/2022,194533801,TRUE,FALSE,72,280000,3,33320,1.5,6.2,19.33,Bordeaux,medium,1
Nov-22,3853.333333,Stayed the same,27/11/2022,194789151,FALSE,TRUE,75,289000,3,33000,1.5,6.2,19.33,Bordeaux,small,1
Nov-22,5606.060606,Stayed the same,27/11/2022,191053887,TRUE,FALSE,33,185000,2,33300,1.5,6.2,19.33,Bordeaux,small,3
Nov-22,4422.222222,Decreased,27/11/2022,190713159,TRUE,FALSE,45,199000,2,33300,1.5,6.2,19.33,Bordeaux,medium,5
Nov-22,4880.833333,Stayed the same,27/11/2022,194691747,FALSE,TRUE,84,409990,4,33000,1.5,6.2,19.33,Bordeaux,medium,1
Nov-22,3252.330097,Stayed the same,27/11/2022,194770727,TRUE,TRUE,103,334990,5,33400,1.5,6.2,19.33,Bordeaux,medium,1
Nov-22,4290.584225,Stayed the same,27/11/2022,191062765,FALSE,FALSE,85.07,365000,4,33370,1.5,6.2,19.33,Bordeaux,medium,7
Nov-22,4678.911382,Stayed the same,27/11/2022,184874375,FALSE,FALSE,74.59,349000,4,33100,1.5,6.2,19.33,Bordeaux,small,7
Nov-22,6875,Stayed the same,27/11/2022,192679279,FALSE,FALSE,40,275000,2,33000,1.5,6.2,19.33,Bordeaux,medium,2
Nov-22,6472.222222,Decreased,27/11/2022,192938205,FALSE,FALSE,108,699000,5,33000,1.5,6.2,19.33,Bordeaux,medium,3
Nov-22,6647.887324,Stayed the same,27/11/2022,193936265,FALSE,FALSE,71,472000,3,33000,1.5,6.2,19.33,Bordeaux,medium,3
Nov-22,6111.111111,Stayed the same,27/11/2022,192979605,FALSE,FALSE,45,275000,2,33000,1.5,6.2,19.33,Bordeaux,medium,1
Nov-22,4402.061856,Stayed the same,27/11/2022,184874363,FALSE,FALSE,97,427000,5,33100,1.5,6.2,19.33,Bordeaux,medium,7
Nov-22,5859.375,Stayed the same,27/11/2022,180219117,FALSE,FALSE,128,750000,4,33000,1.5,6.2,19.33,Bordeaux,medium,22
Nov-22,6730.769231,Stayed the same,27/11/2022,193866727,FALSE,FALSE,78,525000,4,33000,1.5,6.2,19.33,Bordeaux,medium,3
Nov-22,2959.016393,Stayed the same,27/11/2022,189238707,FALSE,FALSE,122,361000,4,59800,1.5,6.2,19.33,Lille,medium,7
Nov-22,1596.491228,Stayed the same,27/11/2022,194065591,FALSE,FALSE,57,91000,2,59230,1.5,6.2,19.33,Lille,medium,1
Nov-22,2718.181818,Stayed the same,27/11/2022,194684255,TRUE,TRUE,110,299000,4,59700,1.5,6.2,19.33,Lille,medium,1
Nov-22,2250,Decreased,27/11/2022,188159045,TRUE,FALSE,120,270000,5,59000,1.5,6.2,19.33,Lille,small,1
Nov-22,4569.892473,Stayed the same,27/11/2022,190967971,FALSE,FALSE,93,425000,3,59000,1.5,6.2,19.33,Lille,medium,7
Nov-22,3442.92001,Stayed the same,27/11/2022,194457791,FALSE,FALSE,38.63,133000,2,59160,1.5,6.2,19.33,Lille,medium,1
Nov-22,3353.658537,Stayed the same,27/11/2022,194318763,TRUE,FALSE,82,275000,4,59120,1.5,6.2,19.33,Lille,small,1
Nov-22,3817.914831,Stayed the same,27/11/2022,194526695,TRUE,FALSE,40.86,156000,2,59160,1.5,6.2,19.33,Lille,medium,1
Nov-22,2200,Stayed the same,27/11/2022,192985637,TRUE,FALSE,90,198000,4,59130,1.5,6.2,19.33,Lille,medium,1
Nov-22,2500,Stayed the same,27/11/2022,193328695,TRUE,FALSE,58,145000,3,59130,1.5,6.2,19.33,Lille,small,2
Nov-22,3823.773899,Stayed the same,27/11/2022,194191463,FALSE,FALSE,60.15,230000,3,59000,1.5,6.2,19.33,Lille,medium,1
Nov-22,3421.025268,Decreased,27/11/2022,181706121,FALSE,FALSE,96.17,329000,4,59229,1.5,6.2,19.33,Lille,medium,7
Nov-22,3139.595226,Increased,27/11/2022,181706107,FALSE,FALSE,115.62,363000,5,59229,1.5,6.2,19.33,Lille,small,7
Nov-22,4343.832021,Stayed the same,27/11/2022,191604435,FALSE,FALSE,76.2,331000,4,59320,1.5,6.2,19.33,Lille,large,1
Nov-22,5714.285714,Stayed the same,27/11/2022,191964837,FALSE,FALSE,87.5,500000,4,59700,1.5,6.2,19.33,Lille,medium,1
Nov-22,4623.765432,Stayed the same,27/11/2022,194643445,TRUE,TRUE,81,374525,3,35000,1.5,6.2,19.33,Rennes,small,1
Nov-22,4402.515723,Stayed the same,27/11/2022,192567033,TRUE,FALSE,52.47,231000,2,35000,1.5,6.2,19.33,Rennes,medium,4
Nov-22,5625,Stayed the same,27/11/2022,182254455,FALSE,FALSE,64,360000,3,35000,1.5,6.2,19.33,Rennes,medium,12
Nov-22,7378.151261,Stayed the same,27/11/2022,188497811,FALSE,FALSE,59.5,439000,3,35400,1.5,6.2,19.33,Rennes,small,13
Nov-22,5551.601423,Stayed the same,27/11/2022,181946081,FALSE,FALSE,70.25,390000,3,35400,1.5,6.2,19.33,Rennes,medium,17
Nov-22,5994.098119,Stayed the same,27/11/2022,186522209,FALSE,FALSE,108.44,650000,5,35400,1.5,6.2,19.33,Rennes,small,16
Nov-22,5292.014303,Stayed the same,27/11/2022,181946085,FALSE,FALSE,83.9,444000,4,35400,1.5,6.2,19.33,Rennes,small,18
Nov-22,6540.302756,Stayed the same,27/11/2022,186522185,FALSE,FALSE,77.29,505500,4,35400,1.5,6.2,19.33,Rennes,small,7
Nov-22,5830.805527,Stayed the same,27/11/2022,186522191,FALSE,FALSE,59.34,346000,3,35400,1.5,6.2,19.33,Rennes,medium,7
Nov-22,3479.464698,Stayed the same,27/11/2022,191062867,FALSE,FALSE,108.35,377000,4,35500,1.5,6.2,19.33,Rennes,medium,6
Nov-22,5796.703297,Stayed the same,27/11/2022,193697761,FALSE,FALSE,32.76,189900,1,35730,1.5,6.2,19.33,Rennes,small,2
Nov-22,4364.291171,Stayed the same,27/11/2022,193697739,FALSE,FALSE,91.63,399900,4,35730,1.5,6.2,19.33,Rennes,medium,2
Nov-22,6661.666667,Stayed the same,27/11/2022,194307817,FALSE,FALSE,24,159880,1,51300,1.5,6.2,19.33,Reims,medium,1
Nov-22,3487.208009,Stayed the same,27/11/2022,192750071,FALSE,FALSE,125.86,438900,4,51100,1.5,6.2,19.33,Reims,medium,1
Nov-22,3492.484527,Stayed the same,27/11/2022,194484843,FALSE,FALSE,90.48,316000,5,51100,1.5,6.2,19.33,Reims,medium,1
Nov-22,2997.118156,Stayed the same,27/11/2022,194211081,FALSE,FALSE,52.05,156000,2,51100,1.5,6.2,19.33,Reims,medium,1
Nov-22,5320.632429,Stayed the same,27/11/2022,181181811,FALSE,FALSE,44.59,237247,1,51100,1.5,6.2,19.33,Reims,medium,1
Nov-22,3000,Stayed the same,27/11/2022,186533191,TRUE,FALSE,63,189000,3,51100,1.5,6.2,19.33,Reims,medium,7
Nov-22,2118.524775,Decreased,27/11/2022,189831055,FALSE,FALSE,106.56,225750,5,51100,1.5,6.2,19.33,Reims,medium,7
Nov-22,3013.907186,Stayed the same,27/11/2022,191343003,FALSE,FALSE,66.8,201329,3,76140,1.5,6.2,19.33,Le Havre,medium,3
Nov-22,3165.735508,Stayed the same,27/11/2022,180566513,FALSE,FALSE,61.93,196054,3,76600,1.5,6.2,19.33,Le Havre,small,5
Nov-22,3660.144324,Stayed the same,27/11/2022,184214557,FALSE,FALSE,36.03,131875,2,76600,1.5,6.2,19.33,Le Havre,small,5
Nov-22,5340.909091,Stayed the same,27/11/2022,187877065,FALSE,FALSE,44,235000,2,76130,1.5,6.2,19.33,Le Havre,medium,1
Nov-22,2744.680851,Decreased,27/11/2022,194111805,TRUE,TRUE,47,129000,2,95140,1.5,6.2,19.33,Cergy-Pontoise,medium,3
Nov-22,2636.690647,Stayed the same,27/11/2022,192294217,TRUE,FALSE,83.4,219900,4,95610,1.5,6.2,19.33,Cergy-Pontoise,medium,4
Nov-22,3219.624377,Stayed the same,27/11/2022,193941745,FALSE,FALSE,52.18,168000,2,95690,1.5,6.2,19.33,Cergy-Pontoise,medium,2
Nov-22,5538.579068,Stayed the same,27/11/2022,184761489,FALSE,FALSE,52.36,290000,2,95130,1.5,6.2,19.33,Cergy-Pontoise,small,6
Nov-22,4576.209302,Stayed the same,27/11/2022,179232759,FALSE,FALSE,43,196777,2,95340,1.5,6.2,19.33,Cergy-Pontoise,small,6
Nov-22,3591.770313,Stayed the same,27/11/2022,189035375,TRUE,FALSE,86.03,309000,4,95490,1.5,6.2,19.33,Cergy-Pontoise,medium,4
Nov-22,5050.632911,Decreased,27/11/2022,190885391,TRUE,FALSE,79,399000,4,95870,1.5,6.2,19.33,Cergy-Pontoise,small,4
Nov-22,5222.222222,Stayed the same,27/11/2022,194420655,FALSE,FALSE,63,329000,3,95110,1.5,6.2,19.33,Cergy-Pontoise,small,2
Nov-22,4858.757062,Decreased,27/11/2022,194036895,FALSE,FALSE,26.55,129000,1,95800,1.5,6.2,19.33,Cergy-Pontoise,small,2
Nov-22,3545.283019,Stayed the same,27/11/2022,193825021,TRUE,FALSE,53,187900,2,95320,1.5,6.2,19.33,Cergy-Pontoise,small,1
Nov-22,5148.148148,Stayed the same,27/11/2022,192265799,FALSE,FALSE,27,139000,1,95550,1.5,6.2,19.33,Cergy-Pontoise,small,1
Nov-22,2808.333333,Stayed the same,27/11/2022,193937449,FALSE,FALSE,60,168500,3,95310,1.5,6.2,19.33,Cergy-Pontoise,small,1
Nov-22,3773.646981,Stayed the same,27/11/2022,177888543,TRUE,FALSE,60.79,229400,3,95610,1.5,6.2,19.33,Cergy-Pontoise,medium,14
Nov-22,5545.243619,Decreased,27/11/2022,192659563,TRUE,FALSE,43.1,239000,2,95550,1.5,6.2,19.33,Cergy-Pontoise,small,2
Nov-22,3615.316118,Decreased,27/11/2022,192749437,TRUE,FALSE,56.15,203000,3,95800,1.5,6.2,19.33,Cergy-Pontoise,small,2
Nov-22,4089.285714,Stayed the same,27/11/2022,193290361,TRUE,FALSE,56,229000,3,95250,1.5,6.2,19.33,Cergy-Pontoise,small,3
Nov-22,3819.654297,Decreased,27/11/2022,190530525,FALSE,FALSE,82.73,316000,4,95800,1.5,6.2,19.33,Cergy-Pontoise,medium,1
Nov-22,3737.5,Decreased,27/11/2022,191430061,FALSE,FALSE,80,299000,4,95130,1.5,6.2,19.33,Cergy-Pontoise,small,1
Nov-22,3380.503145,Decreased,27/11/2022,191680617,TRUE,FALSE,63.6,215000,3,95800,1.5,6.2,19.33,Cergy-Pontoise,small,1
Nov-22,2647.058824,Stayed the same,27/11/2022,184430471,FALSE,FALSE,51,135000,2,42000,1.5,6.2,19.33,Saint-Etienne,medium,16
Nov-22,2339.449541,Stayed the same,27/11/2022,184430477,FALSE,FALSE,109,255000,5,42000,1.5,6.2,19.33,Saint-Etienne,medium,16
Nov-22,2456.521739,Stayed the same,27/11/2022,184430473,FALSE,FALSE,69,169500,3,42000,1.5,6.2,19.33,Saint-Etienne,small,16
Nov-22,2344.444444,Stayed the same,27/11/2022,184430475,FALSE,FALSE,81,189900,4,42000,1.5,6.2,19.33,Saint-Etienne,small,17
